"","Latitude","Longitude","tLU_INDEX","cLU_INDEX","Mean_CTRL_ET","Mean_t00X_ET","delta_ET_t00X","Mean_CTRL_SMOIS","Mean_t00X_SMOIS","delta_SMOIS_t00X","Mean_CTRL_RAINNC","Mean_t00X_RAINNC","delta_RAINNC_t00X","Mean_CTRL_VT","Mean_t00X_VT","delta_VT_t00X","Mean_CTRL_TRANS","Mean_t00X_TRANS","delta_TRANS_t00X","Mean_CTRL_T2","Mean_t00X_T2","delta_T2_t00X","Mean_CTRL_GT","Mean_t00X_GT","delta_GT_t00X","Mean_CTRL_VPD","Mean_t00X_VPD","delta_VPD_t00X","Mean_CTRL_U","Mean_t00X_U","delta_U_t00X","Mean_CTRL_V","Mean_t00X_V","delta_V_t00X","Mean_CTRL_APAR","Mean_t00X_APAR","delta_APAR_t00X","Mean_CTRL_PSN","Mean_t00X_PSN","delta_PSN_t00X"
"1",36.7976913452148,-82.00927734375,16,4,3.59908236259829e-05,3.48811932995597e-05,-1.10963032642323e-06,0.318037304707576,0.301396276465573,-0.0166410282420024,3.23450323251578,3.01853082526443,-0.215972407251342,293.045786298847,284.889587402344,-8.1561988965035,2.29268119925073e-05,0,-2.29268119925073e-05,292.386345758586,292.878527934173,0.492182175587232,294.118572982834,295.606097411023,1.48752442818846,928.981023526128,999.982873681737,71.0018501556098,0.955226161551638,1.68395609880682,0.728729937255187,0.163314034136908,-0.701857323480131,-0.865171357617039,97.2840461299985,0,-97.2840461299985,7.2982513013095,0,-7.2982513013095
"2",36.7988395690918,-82.0429077148438,16,4,3.38588485336342e-05,2.35087147471123e-05,-1.03501337865219e-05,0.265356661324423,0.27036517279782,0.00500851147339737,3.32250873044006,3.08879368936914,-0.233715041070922,292.781596798563,284.269195556641,-8.51240124192253,2.18190891334246e-05,0,-2.18190891334246e-05,292.12560656471,292.552127212652,0.426520647942311,293.884215732688,295.97609406577,2.09187833308238,917.407629828722,984.609034068141,67.2014042394192,1.26622022712245,1.64506428513319,0.378844058010734,-0.184362562178502,-1.18972254581859,-1.00535998364009,96.0512515880268,0,-96.0512515880268,7.13050047142767,0,-7.13050047142767
"3",36.7999649047852,-82.0765380859375,16,4,3.26102403878488e-05,2.41181984655085e-05,-8.49204192234035e-06,0.267127782111705,0.274020419688688,0.00689263757698277,3.28655564071786,3.22391387743828,-0.0626417632795806,291.979564626679,283.567016601562,-8.41254802511662,2.08122092592964e-05,0,-2.08122092592964e-05,291.404124619381,291.702492606455,0.298367987074698,293.080951801373,294.988364756351,1.90741295497872,843.341747352958,882.862551795108,39.5208044421506,0.57055927060936,0.637525205624492,0.0669659350151326,-0.617127735886255,-1.55028298722134,-0.933155251335088,94.7322225299967,0,-94.7322225299967,7.00351592799566,0,-7.00351592799566
"4",36.801082611084,-82.1101989746094,16,4,3.45560807307954e-05,3.5225849015146e-05,6.69768284350604e-07,0.318833923714429,0.309275294695357,-0.00955862901907217,3.14317099253337,3.17011698698386,0.0269459944504957,292.088184885735,283.694183349609,-8.3940015361257,2.12335811190455e-05,0,-2.12335811190455e-05,291.451355387949,291.549043367103,0.0976879791537044,292.832804316704,293.964735251507,1.13193093480345,842.751178149507,849.053771784073,6.30259363456639,-0.0352922612582773,-0.157844641598903,-0.122552380340626,-0.663595804018265,-1.39372109411036,-0.730125290092091,95.8788240382269,0,-95.8788240382269,7.12529742038617,0,-7.12529742038617
"5",36.8021965026855,-82.1438293457031,16,4,3.45553981700119e-05,3.48477156207518e-05,2.92317450739859e-07,0.311870126905593,0.306644169358049,-0.00522595754754446,2.93009274637597,3.07039970821804,0.140306961842072,292.473125118876,284.147979736328,-8.32514538254753,2.13999944652612e-05,0,-2.13999944652612e-05,291.787391682972,291.960082535135,0.172690852163328,293.315126011247,294.513024594832,1.1978985835845,872.978883136764,890.260734165342,17.2818510285778,0.278474017590375,0.120462496484666,-0.158011521105709,-0.326542674123651,-0.766500887305534,-0.439958213181883,96.5622281862655,0,-96.5622281862655,7.03771523466918,0,-7.03771523466918
"6",36.8032989501953,-82.177490234375,16,4,3.39856426537463e-05,3.32688215829105e-05,-7.1682107083579e-07,0.307891354247336,0.303006980921002,-0.00488437332633407,2.70320378001939,2.77003561329638,0.0668318332769928,292.395044382132,284.074188232422,-8.32085614970981,2.0996361296666e-05,0,-2.0996361296666e-05,291.597260216918,291.782596250605,0.185336033687122,293.275231473956,294.50059159659,1.22536012263447,852.186910099292,871.557153311263,19.3702432119713,0.487454266667855,0.441727712247685,-0.0457265544201702,0.132270852547149,-0.102757890324991,-0.235028742872139,97.0818461172305,0,-97.0818461172305,6.93232209836238,0,-6.93232209836238
"7",36.8044013977051,-82.2111206054688,16,4,3.36802175406261e-05,3.16562998724818e-05,-2.02391766814427e-06,0.305583683582537,0.298453903692206,-0.00712977989033087,2.56920547159309,2.48175283578726,-0.087452635805831,292.500476007935,284.142486572266,-8.35798943566959,2.085975658681e-05,0,-2.085975658681e-05,291.683118182144,291.88333238001,0.20021419786616,293.385365555926,294.70850385218,1.323138296254,862.607742366455,887.363674357675,24.7559319912198,0.476180350714572,0.420532596254308,-0.0556477544602637,0.519809643379917,0.323498118684795,-0.196311524695123,96.5198635446465,0,-96.5198635446465,6.87109306908515,0,-6.87109306908515
"8",36.805477142334,-82.2447814941406,16,4,3.34529968020364e-05,3.09311738556532e-05,-2.52182294638318e-06,0.300188093624766,0.295513209674454,-0.00467488395031268,2.38969146695911,2.32967941170065,-0.0600120552584653,292.787516073207,284.431671142578,-8.35584493062879,2.08175650635484e-05,0,-2.08175650635484e-05,291.976673231487,292.225373645556,0.248700414069788,293.721595094534,295.137409304605,1.41581421007095,895.742954564674,928.869738952135,33.1267843874614,0.663701078906895,0.653564892680239,-0.010136186226656,0.855405586756745,0.738630758501824,-0.11677482825492,96.4798871191033,0,-96.4798871191033,6.76672446447345,0,-6.76672446447345
"9",36.8065605163574,-82.2784423828125,16,4,3.35973428694975e-05,3.03022361640804e-05,-3.2951067054171e-06,0.299282370214443,0.293878030711717,-0.00540433950272556,2.35401620212783,2.28272603515886,-0.0712901669689732,292.829654529932,284.555786132812,-8.27386839711966,2.09527259689905e-05,0,-2.09527259689905e-05,292.021573890332,292.289490381763,0.26791649143189,293.748862412045,295.294690963911,1.54582855186578,899.768633414378,936.475720690989,36.7070872766109,0.987266804870449,0.818499250236486,-0.168767554633963,0.769933513338784,0.767044544032944,-0.00288896930584071,97.1938048823454,0,-97.1938048823454,6.79196335181451,0,-6.79196335181451
"10",36.8234939575195,-81.9741821289063,16,4,3.43237410299117e-05,2.41429356834946e-05,-1.01808053464171e-05,0.26759743911143,0.271298927647434,0.00370148853600311,3.47171900822566,3.22235914377066,-0.249359864455003,292.72277326212,284.528594970703,-8.19417829141724,2.28468058111756e-05,0,-2.28468058111756e-05,292.166388252398,292.700162513031,0.533774260632526,294.041741842304,296.226670971328,2.18492912902343,912.617818844456,995.853114453035,83.2352956085795,1.04110231063744,1.88194616730247,0.84084385666503,0.103457377343309,-0.680768909661567,-0.784226287004876,97.3952445704566,0,-97.3952445704566,7.3430458028032,0,-7.3430458028032
