"","Latitude","Longitude","tLU_INDEX","cLU_INDEX","Mean_CTRL_GPP","Mean_t00X_GPP","delta_GPP_t00X","Mean_CTRL_SMOIS","Mean_t00X_SMOIS","delta_SMOIS_t00X","Mean_CTRL_RAINNC","Mean_t00X_RAINNC","delta_RAINNC_t00X","Mean_CTRL_VT","Mean_t00X_VT","delta_VT_t00X","Mean_CTRL_SWDOWN","Mean_t00X_SWDOWN","delta_SWDOWN_t00X","Mean_CTRL_VPD","Mean_t00X_VPD","delta_VPD_t00X","Mean_CTRL_U","Mean_t00X_U","delta_U_t00X","Mean_CTRL_V","Mean_t00X_V","delta_V_t00X","Mean_CTRL_W","Mean_t00X_W","delta_W_t00X","Mean_CTRL_APAR","Mean_t00X_APAR","delta_APAR_t00X","Mean_CTRL_PSN","Mean_t00X_PSN","delta_PSN_t00X"
"1",36.2738227844238,-79.8591918945313,4,4,6.3068973199109e-05,6.55386678331321e-05,2.46969463402312e-06,0.213233057330934,0.219451562750031,0.00621850541909702,0.830045274944387,1.02530088180151,0.195255606857121,295.175432745452,295.106626690251,-0.0688060552004117,266.029556741001,265.920535552304,-0.109021188696204,944.870771035945,937.032207310238,-7.83856372570767,0.348571090437537,0.363378532038011,0.0148074416004734,1.23040294335507,1.16605765437216,-0.0643452889829115,-0.00104038385650697,-0.00100252169300907,3.78621634978965e-05,94.5319361715888,94.7088048261495,0.176868654560721,5.25574757754259,5.46155545868222,0.205807881139634
"2",36.2772369384766,-79.9259643554688,4,4,6.48030068469629e-05,6.65015038985154e-05,1.69849705155243e-06,0.199705803955864,0.204887787087391,0.00518198313152735,1.05572822435289,1.18838779157044,0.132659567217542,295.173074410907,295.103348650329,-0.0697257605782511,264.995893035247,264.060249638738,-0.935643396508965,947.916364424094,939.756101850967,-8.1602625731266,0.46271030874159,0.481035603327802,0.0183252945862128,1.20674900847041,1.13789837179101,-0.0688506366794002,-0.00140782890446135,-0.00136540040574384,4.24284987175086e-05,94.3148122998808,94.1502444103356,-0.164567889545225,5.4002503812912,5.54179179819242,0.141541416901224
"3",36.2872695922852,-80.1263427734375,4,4,6.83614535843747e-05,6.54361943286995e-05,-2.9252592556752e-06,0.212154786392465,0.204526970184211,-0.00762781620825476,1.47025466882266,1.24863088385672,-0.221623784965939,294.995106473478,295.053533102113,0.0584266286357433,264.683878752357,265.313050181975,0.629171429617486,929.289909585808,940.219984746655,10.9300751608463,0.240891650515982,0.230545134107477,-0.010346516408505,1.1742171200035,1.11992361219261,-0.0542935078108824,-0.00128943474895364,-0.00122418257456189,6.52521743917493e-05,94.3996757585472,94.3961717613494,-0.00350399719788186,5.6967875982232,5.45301599900401,-0.24377159921919
"4",36.2921714782715,-80.2265625,4,4,6.86207690333581e-05,6.35248410032391e-05,-5.09592803011905e-06,0.211190157852641,0.199715972678245,-0.0114741851743964,1.39118458368839,1.02123501005336,-0.369949573635036,294.934823553524,295.021762760292,0.0869392067676813,264.945388324353,264.350608680543,-0.594779643810625,926.844303645204,943.002053325947,16.1577496807434,0.437895668981019,0.43192140874658,-0.00597426023443937,0.968703667971984,0.928759312779143,-0.0399443551928407,2.64477296133968e-05,1.94762296586283e-05,-6.97149995476849e-06,94.5461568003668,93.8913311079351,-0.654825692431643,5.71839721611366,5.29373656097221,-0.42466065514145
"5",36.2937850952148,-80.2599487304688,4,4,6.98547763676463e-05,6.30746149519237e-05,-6.78016141572261e-06,0.212755347831708,0.1974964550981,-0.0152588927336084,1.50238690773646,0.980353195443113,-0.522033712293348,294.889910594199,294.998438789812,0.108528195612564,265.830824504566,265.76803628579,-0.0627882187757791,920.977524180223,939.013798774516,18.0362745942934,0.448136231748948,0.442175685615856,-0.00596054613309188,0.972398586082187,0.926911938782814,-0.045486647299373,1.45546528867591e-05,-1.17760092201984e-05,-2.63306621069575e-05,94.9505128765488,94.3669076258658,-0.583605250682922,5.82123115681094,5.25621772590177,-0.565013430909169
"6",36.2953948974609,-80.2933349609375,4,4,6.83161527737156e-05,6.34104943075141e-05,-4.90565846620143e-06,0.209867877905596,0.198691048685084,-0.0111768292205119,1.37671991902539,1.03139348111601,-0.345326437909379,294.868706343075,294.946843230642,0.0781368875664725,266.052643022984,265.777575686786,-0.275067336198049,916.079847891966,930.21567459805,14.1358267060841,0.439410700882202,0.435614810340262,-0.00379589054193946,1.00712128794479,0.956472321311871,-0.0506489666329163,0.000213405303943593,0.000176796222919685,-3.66090810239085e-05,94.9279212463917,94.4125574955407,-0.515363750850966,5.69301252777461,5.28420767372413,-0.408804854050476
"7",36.2969932556152,-80.3267517089844,4,4,6.66399923160392e-05,6.40384711000123e-05,-2.60152121602684e-06,0.206875829478085,0.200607419684158,-0.00626840979392754,1.24938653676938,1.08418014008775,-0.165206396681631,294.834641912812,294.886993745054,0.0523518322412428,265.971125323237,266.160566356901,0.1894410336634,910.209142177525,921.107547309273,10.8984051317478,0.427733405059352,0.431113028307702,0.00337962324834928,1.07303649595284,1.01629221567637,-0.0567442802764668,0.000780919772755853,0.000723495149100944,-5.74246236549086e-05,94.7736014054549,94.6096718016228,-0.163929603832074,5.55333249666434,5.33653906987514,-0.216793426789193
"8",36.2990188598633,-79.8236694335938,4,4,6.4240218686623e-05,6.42639016038036e-05,2.36829171806603e-08,0.217947208497177,0.217668766946394,-0.000278441550782799,0.957827008178091,0.924435301214202,-0.0333917069638896,295.18134451702,295.171076979186,-0.0102675378333288,269.046790157953,268.380930245955,-0.665859911998666,950.232013371582,948.661714913184,-1.5702984583985,0.339503238380104,0.357499339151568,0.0179961007714641,1.11874867511663,1.07690106991772,-0.0418476051989098,-0.000829548200510276,-0.000809028653329056,2.051954718122e-05,95.6540183148653,95.3870899123782,-0.266928402487125,5.35335136793961,5.35532494485597,0.00197357691636135
"9",36.3017234802246,-80.4269714355469,4,4,6.39084396757595e-05,6.34033985683214e-05,-5.05041107438115e-07,0.198412995443586,0.197320784723165,-0.00109221072042137,0.921733944843977,0.867629289627075,-0.0541046552169018,294.816338238776,294.818983303815,0.00264506503867779,266.47413294376,266.011590700303,-0.462542243457108,901.41589621758,904.864228342624,3.44833212504318,0.245058970039645,0.24630472558974,0.00124575555009548,1.09534812581364,1.02119190069128,-0.0741562251223646,0.00112347828850521,0.00104524710451086,-7.82311839943499e-05,94.6834950572165,94.4804235531161,-0.20307150410045,5.32570311794472,5.28361636366332,-0.0420867542813994
"10",36.3024520874023,-79.8904724121094,4,4,6.47310004824935e-05,6.76745817612294e-05,2.94358127873591e-06,0.200923560270786,0.207563474448389,0.00663991417760354,1.05613409301155,1.25364222995236,0.197508136940818,295.215815156513,295.161462627273,-0.0543525292395088,266.265179191191,266.489206759672,0.22402756848129,963.06901257001,956.681504271893,-6.3875082981175,0.439134375837063,0.450773025488797,0.0116386496517341,0.994804929421806,0.963989500906013,-0.0308154285157928,-0.00133725409505916,-0.0012968515447387,4.04025503204567e-05,94.6375442342707,95.0509773018401,0.413433067569358,5.39424984927712,5.63954828117943,0.245298431902313
